Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
12/3/2018 0:45,337,12,1,0,45,0,1,0.276309689
12/3/2018 1:00,337,12,1,1,0,0,1,0.272600834
12/3/2018 1:15,337,12,1,1,15,0,1,0.275382476
12/3/2018 1:30,337,12,1,1,30,0,1,0.277236903
12/3/2018 1:45,337,12,1,1,45,0,1,0.273528048
12/3/2018 2:00,337,12,1,2,0,0,1,0.277236903
12/3/2018 2:15,337,12,1,2,15,0,1,0.274455262
12/3/2018 2:30,337,12,1,2,30,0,1,0.273528048
12/3/2018 2:45,337,12,1,2,45,0,1,0.276309689
12/3/2018 3:00,337,12,1,3,0,0,1,0.272600834
12/3/2018 3:15,337,12,1,3,15,0,1,0.276309689
12/3/2018 3:30,337,12,1,3,30,0,1,0.270746407
12/3/2018 3:45,337,12,1,3,45,0,1,0.271673621
12/3/2018 4:00,337,12,1,4,0,0,1,0.279091331
12/3/2018 4:15,337,12,1,4,15,0,1,0.270746407
12/3/2018 4:30,337,12,1,4,30,0,1,0.276309689
12/3/2018 4:45,337,12,1,4,45,0,1,0.267037552
12/3/2018 5:00,337,12,1,5,0,0,1,0.269819193
12/3/2018 5:15,337,12,1,5,15,0,1,0.267964766
12/3/2018 5:30,337,12,1,5,30,0,1,0.265183125
12/3/2018 5:45,337,12,1,5,45,0,1,0.267037552
12/3/2018 6:00,337,12,1,6,0,0,1,0.26889198
12/3/2018 6:15,337,12,1,6,15,0,1,0.266110338
12/3/2018 6:30,337,12,1,6,30,0,1,0.26147427
12/3/2018 6:45,337,12,1,6,45,0,1,0.257765415
12/3/2018 7:00,337,12,1,7,0,0,1,0.265183125
12/3/2018 7:15,337,12,1,7,15,0,1,0.26147427
12/3/2018 7:30,337,12,1,7,30,0,1,0.262401484
12/3/2018 7:45,337,12,1,7,45,0,1,0.267964766
12/3/2018 8:00,337,12,1,8,0,0,1,0.267964766
12/3/2018 8:15,337,12,1,8,15,0,1,0.275382476
12/3/2018 8:30,337,12,1,8,30,0,1,0.292999536
12/3/2018 8:45,337,12,1,8,45,0,1,0.305980529
12/3/2018 9:00,337,12,1,9,0,0,1,0.315252666
12/3/2018 9:15,337,12,1,9,15,0,1,0.335651368
12/3/2018 9:30,337,12,1,9,30,0,1,0.408901252
12/3/2018 9:45,337,12,1,9,45,0,1,0.433936022
12/3/2018 10:00,337,12,1,10,0,0,1,0.476587854
12/3/2018 10:15,337,12,1,10,15,0,1,0.502549838
12/3/2018 10:30,337,12,1,10,30,0,1,0.514603616
12/3/2018 10:45,337,12,1,10,45,0,1,0.529439036
12/3/2018 11:00,337,12,1,11,0,0,1,0.527584608
12/3/2018 11:15,337,12,1,11,15,0,1,0.504404265
12/3/2018 11:30,337,12,1,11,30,0,1,0.488641632
12/3/2018 11:45,337,12,1,11,45,0,1,0.490496059
12/3/2018 12:00,337,12,1,12,0,0,1,0.491423273
12/3/2018 12:15,337,12,1,12,15,0,1,0.502549838
12/3/2018 12:30,337,12,1,12,30,0,1,0.517385257
12/3/2018 12:45,337,12,1,12,45,0,1,0.506258693
12/3/2018 13:00,337,12,1,13,0,0,1,0.50069541
12/3/2018 13:15,337,12,1,13,15,0,1,0.491423273
12/3/2018 13:30,337,12,1,13,30,0,1,0.514603616
12/3/2018 13:45,337,12,1,13,45,0,1,0.543347242
12/3/2018 14:00,337,12,1,14,0,0,1,0.546128883
12/3/2018 14:15,337,12,1,14,15,0,1,0.550764951
12/3/2018 14:30,337,12,1,14,30,0,1,0.55540102
12/3/2018 14:45,337,12,1,14,45,0,1,0.563745943
12/3/2018 15:00,337,12,1,15,0,0,1,0.579508577
12/3/2018 15:15,337,12,1,15,15,0,1,0.557255447
12/3/2018 15:30,337,12,1,15,30,0,1,0.554473806
12/3/2018 15:45,337,12,1,15,45,0,1,0.51553083
12/3/2018 16:00,337,12,1,16,0,0,1,0.52294854
12/3/2018 16:15,337,12,1,16,15,0,1,0.51553083
12/3/2018 16:30,337,12,1,16,30,0,1,0.513676402
12/3/2018 16:45,337,12,1,16,45,0,1,0.50811312
12/3/2018 17:00,337,12,1,17,0,0,1,0.504404265
12/3/2018 17:15,337,12,1,17,15,0,1,0.490496059
12/3/2018 17:30,337,12,1,17,30,0,1,0.463606861
12/3/2018 17:45,337,12,1,17,45,0,1,0.46082522
12/3/2018 18:00,337,12,1,18,0,0,1,0.446917014
12/3/2018 18:15,337,12,1,18,15,0,1,0.430227167
12/3/2018 18:30,337,12,1,18,30,0,1,0.419100603
12/3/2018 18:45,337,12,1,18,45,0,1,0.429299954
12/3/2018 19:00,337,12,1,19,0,0,1,0.421882244
12/3/2018 19:15,337,12,1,19,15,0,1,0.422809458
12/3/2018 19:30,337,12,1,19,30,0,1,0.407974038
12/3/2018 19:45,337,12,1,19,45,0,1,0.387575336
12/3/2018 20:00,337,12,1,20,0,0,1,0.37366713
12/3/2018 20:15,337,12,1,20,15,0,1,0.362540566
12/3/2018 20:30,337,12,1,20,30,0,1,0.363467779
12/3/2018 20:45,337,12,1,20,45,0,1,0.335651368
12/3/2018 21:00,337,12,1,21,0,0,1,0.327306444
12/3/2018 21:15,337,12,1,21,15,0,1,0.339360223
12/3/2018 21:30,337,12,1,21,30,0,1,0.335651368
12/3/2018 21:45,337,12,1,21,45,0,1,0.337505795
12/3/2018 22:00,337,12,1,22,0,0,1,0.343069077
12/3/2018 22:15,337,12,1,22,15,0,1,0.336578581
12/3/2018 22:30,337,12,1,22,30,0,1,0.327306444
12/3/2018 22:45,337,12,1,22,45,0,1,0.320815948
12/3/2018 23:00,337,12,1,23,0,0,1,0.317107093
12/3/2018 23:15,337,12,1,23,15,0,1,0.292999536
12/3/2018 23:30,337,12,1,23,30,0,1,0.29392675
12/3/2018 23:45,337,12,1,23,45,0,1,0.290217895
12/10/2018 0:00,344,12,1,0,0,0,1,0.288363468
12/10/2018 0:15,344,12,1,0,15,0,1,0.283727399
12/10/2018 0:30,344,12,1,0,30,0,1,0.288363468
12/10/2018 0:45,344,12,1,0,45,0,1,0.282800185
12/10/2018 1:00,344,12,1,1,0,0,1,0.285581827
12/10/2018 1:15,344,12,1,1,15,0,1,0.28650904
12/10/2018 1:30,344,12,1,1,30,0,1,0.287436254
12/10/2018 1:45,344,12,1,1,45,0,1,0.280018544
12/10/2018 2:00,344,12,1,2,0,0,1,0.275382476
12/10/2018 2:15,344,12,1,2,15,0,1,0.278164117
12/10/2018 2:30,344,12,1,2,30,0,1,0.273528048
12/10/2018 2:45,344,12,1,2,45,0,1,0.274455262
12/10/2018 3:00,344,12,1,3,0,0,1,0.278164117
12/10/2018 3:15,344,12,1,3,15,0,1,0.277236903
12/10/2018 3:30,344,12,1,3,30,0,1,0.278164117
12/10/2018 3:45,344,12,1,3,45,0,1,0.274455262
12/10/2018 4:00,344,12,1,4,0,0,1,0.271673621
12/10/2018 4:15,344,12,1,4,15,0,1,0.272600834
12/10/2018 4:30,344,12,1,4,30,0,1,0.271673621
12/10/2018 4:45,344,12,1,4,45,0,1,0.273528048
12/10/2018 5:00,344,12,1,5,0,0,1,0.271673621
12/10/2018 5:15,344,12,1,5,15,0,1,0.272600834
12/10/2018 5:30,344,12,1,5,30,0,1,0.270746407
12/10/2018 5:45,344,12,1,5,45,0,1,0.26889198
12/10/2018 6:00,344,12,1,6,0,0,1,0.258692629
12/10/2018 6:15,344,12,1,6,15,0,1,0.264255911
12/10/2018 6:30,344,12,1,6,30,0,1,0.259619842
12/10/2018 6:45,344,12,1,6,45,0,1,0.252202133
12/10/2018 7:00,344,12,1,7,0,0,1,0.255910987
12/10/2018 7:15,344,12,1,7,15,0,1,0.25405656
12/10/2018 7:30,344,12,1,7,30,0,1,0.260547056
12/10/2018 7:45,344,12,1,7,45,0,1,0.252202133
12/10/2018 8:00,344,12,1,8,0,0,1,0.260547056
12/10/2018 8:15,344,12,1,8,15,0,1,0.267964766
12/10/2018 8:30,344,12,1,8,30,0,1,0.272600834
12/10/2018 8:45,344,12,1,8,45,0,1,0.281872972
12/10/2018 9:00,344,12,1,9,0,0,1,0.278164117
12/10/2018 9:15,344,12,1,9,15,0,1,0.297635605
12/10/2018 9:30,344,12,1,9,30,0,1,0.369958275
12/10/2018 9:45,344,12,1,9,45,0,1,0.398701901
12/10/2018 10:00,344,12,1,10,0,0,1,0.444135373
12/10/2018 10:15,344,12,1,10,15,0,1,0.461752434
12/10/2018 10:30,344,12,1,10,30,0,1,0.46824293
12/10/2018 10:45,344,12,1,10,45,0,1,0.493277701
12/10/2018 11:00,344,12,1,11,0,0,1,0.474733426
12/10/2018 11:15,344,12,1,11,15,0,1,0.479369495
12/10/2018 11:30,344,12,1,11,30,0,1,0.499768197
12/10/2018 11:45,344,12,1,11,45,0,1,0.471951785
12/10/2018 12:00,344,12,1,12,0,0,1,0.479369495
12/10/2018 12:15,344,12,1,12,15,0,1,0.470097357
12/10/2018 12:30,344,12,1,12,30,0,1,0.493277701
12/10/2018 12:45,344,12,1,12,45,0,1,0.484932777
12/10/2018 13:00,344,12,1,13,0,0,1,0.490496059
12/10/2018 13:15,344,12,1,13,15,0,1,0.472878999
12/10/2018 13:30,344,12,1,13,30,0,1,0.442280946
12/10/2018 13:45,344,12,1,13,45,0,1,0.450625869
12/10/2018 14:00,344,12,1,14,0,0,1,0.473806212
12/10/2018 14:15,344,12,1,14,15,0,1,0.502549838
12/10/2018 14:30,344,12,1,14,30,0,1,0.505331479
12/10/2018 14:45,344,12,1,14,45,0,1,0.499768197
12/10/2018 15:00,344,12,1,15,0,0,1,0.496059342
12/10/2018 15:15,344,12,1,15,15,0,1,0.488641632
12/10/2018 15:30,344,12,1,15,30,0,1,0.494204914
12/10/2018 15:45,344,12,1,15,45,0,1,0.497913769
12/10/2018 16:00,344,12,1,16,0,0,1,0.490496059
12/10/2018 16:15,344,12,1,16,15,0,1,0.476587854
12/10/2018 16:30,344,12,1,16,30,0,1,0.469170144
12/10/2018 16:45,344,12,1,16,45,0,1,0.458970793
12/10/2018 17:00,344,12,1,17,0,0,1,0.429299954
12/10/2018 17:15,344,12,1,17,15,0,1,0.422809458
12/10/2018 17:30,344,12,1,17,30,0,1,0.42095503
12/10/2018 17:45,344,12,1,17,45,0,1,0.423736671
12/10/2018 18:00,344,12,1,18,0,0,1,0.415391748
12/10/2018 18:15,344,12,1,18,15,0,1,0.403337969
12/10/2018 18:30,344,12,1,18,30,0,1,0.391284191
12/10/2018 18:45,344,12,1,18,45,0,1,0.374594344
12/10/2018 19:00,344,12,1,19,0,0,1,0.370885489
12/10/2018 19:15,344,12,1,19,15,0,1,0.369958275
12/10/2018 19:30,344,12,1,19,30,0,1,0.36624942
12/10/2018 19:45,344,12,1,19,45,0,1,0.358831711
12/10/2018 20:00,344,12,1,20,0,0,1,0.350486787
12/10/2018 20:15,344,12,1,20,15,0,1,0.359758924
12/10/2018 20:30,344,12,1,20,30,0,1,0.367176634
12/10/2018 20:45,344,12,1,20,45,0,1,0.365322207
12/10/2018 21:00,344,12,1,21,0,0,1,0.344923505
12/10/2018 21:15,344,12,1,21,15,0,1,0.343069077
12/10/2018 21:30,344,12,1,21,30,0,1,0.339360223
12/10/2018 21:45,344,12,1,21,45,0,1,0.338433009
12/10/2018 22:00,344,12,1,22,0,0,1,0.338433009
12/10/2018 22:15,344,12,1,22,15,0,1,0.351414001
12/10/2018 22:30,344,12,1,22,30,0,1,0.310616597
12/10/2018 22:45,344,12,1,22,45,0,1,0.297635605
12/10/2018 23:00,344,12,1,23,0,0,1,0.291145109
12/10/2018 23:15,344,12,1,23,15,0,1,0.288363468
12/10/2018 23:30,344,12,1,23,30,0,1,0.290217895
12/10/2018 23:45,344,12,1,23,45,0,1,0.291145109
12/17/2018 0:00,351,12,1,0,0,0,1,0.279091331
12/17/2018 0:15,351,12,1,0,15,0,1,0.270746407
12/17/2018 0:30,351,12,1,0,30,0,1,0.276309689
12/17/2018 0:45,351,12,1,0,45,0,1,0.280018544
12/17/2018 1:00,351,12,1,1,0,0,1,0.279091331
12/17/2018 1:15,351,12,1,1,15,0,1,0.278164117
12/17/2018 1:30,351,12,1,1,30,0,1,0.280945758
12/17/2018 1:45,351,12,1,1,45,0,1,0.28650904
12/17/2018 2:00,351,12,1,2,0,0,1,0.280945758
12/17/2018 2:15,351,12,1,2,15,0,1,0.273528048
12/17/2018 2:30,351,12,1,2,30,0,1,0.280018544
12/17/2018 2:45,351,12,1,2,45,0,1,0.270746407
12/17/2018 3:00,351,12,1,3,0,0,1,0.276309689
12/17/2018 3:15,351,12,1,3,15,0,1,0.273528048
12/17/2018 3:30,351,12,1,3,30,0,1,0.274455262
12/17/2018 3:45,351,12,1,3,45,0,1,0.271673621
12/17/2018 4:00,351,12,1,4,0,0,1,0.271673621
12/17/2018 4:15,351,12,1,4,15,0,1,0.26889198
12/17/2018 4:30,351,12,1,4,30,0,1,0.267037552
12/17/2018 4:45,351,12,1,4,45,0,1,0.262401484
12/17/2018 5:00,351,12,1,5,0,0,1,0.266110338
12/17/2018 5:15,351,12,1,5,15,0,1,0.263328697
12/17/2018 5:30,351,12,1,5,30,0,1,0.26147427
12/17/2018 5:45,351,12,1,5,45,0,1,0.26147427
12/17/2018 6:00,351,12,1,6,0,0,1,0.262401484
12/17/2018 6:15,351,12,1,6,15,0,1,0.263328697
12/17/2018 6:30,351,12,1,6,30,0,1,0.267037552
12/17/2018 6:45,351,12,1,6,45,0,1,0.262401484
12/17/2018 7:00,351,12,1,7,0,0,1,0.257765415
12/17/2018 7:15,351,12,1,7,15,0,1,0.257765415
12/17/2018 7:30,351,12,1,7,30,0,1,0.256838201
12/17/2018 7:45,351,12,1,7,45,0,1,0.256838201
12/17/2018 8:00,351,12,1,8,0,0,1,0.256838201
12/17/2018 8:15,351,12,1,8,15,0,1,0.247566064
12/17/2018 8:30,351,12,1,8,30,0,1,0.260547056
12/17/2018 8:45,351,12,1,8,45,0,1,0.280945758
12/17/2018 9:00,351,12,1,9,0,0,1,0.271673621
12/17/2018 9:15,351,12,1,9,15,0,1,0.296708391
12/17/2018 9:30,351,12,1,9,30,0,1,0.312471025
12/17/2018 9:45,351,12,1,9,45,0,1,0.355122856
12/17/2018 10:00,351,12,1,10,0,0,1,0.391284191
12/17/2018 10:15,351,12,1,10,15,0,1,0.41353732
12/17/2018 10:30,351,12,1,10,30,0,1,0.419100603
12/17/2018 10:45,351,12,1,10,45,0,1,0.434863236
12/17/2018 11:00,351,12,1,11,0,0,1,0.466388503
12/17/2018 11:15,351,12,1,11,15,0,1,0.476587854
12/17/2018 11:30,351,12,1,11,30,0,1,0.469170144
12/17/2018 11:45,351,12,1,11,45,0,1,0.45340751
12/17/2018 12:00,351,12,1,12,0,0,1,0.455261938
12/17/2018 12:15,351,12,1,12,15,0,1,0.442280946
12/17/2018 12:30,351,12,1,12,30,0,1,0.439499305
12/17/2018 12:45,351,12,1,12,45,0,1,0.429299954
12/17/2018 13:00,351,12,1,13,0,0,1,0.425591099
12/17/2018 13:15,351,12,1,13,15,0,1,0.418173389
12/17/2018 13:30,351,12,1,13,30,0,1,0.417246175
12/17/2018 13:45,351,12,1,13,45,0,1,0.452480297
12/17/2018 14:00,351,12,1,14,0,0,1,0.473806212
12/17/2018 14:15,351,12,1,14,15,0,1,0.457116365
12/17/2018 14:30,351,12,1,14,30,0,1,0.470097357
12/17/2018 14:45,351,12,1,14,45,0,1,0.450625869
12/17/2018 15:00,351,12,1,15,0,0,1,0.480296708
12/17/2018 15:15,351,12,1,15,15,0,1,0.481223922
12/17/2018 15:30,351,12,1,15,30,0,1,0.46824293
12/17/2018 15:45,351,12,1,15,45,0,1,0.486787204
12/17/2018 16:00,351,12,1,16,0,0,1,0.466388503
12/17/2018 16:15,351,12,1,16,15,0,1,0.447844228
12/17/2018 16:30,351,12,1,16,30,0,1,0.449698656
12/17/2018 16:45,351,12,1,16,45,0,1,0.433936022
12/17/2018 17:00,351,12,1,17,0,0,1,0.449698656
12/17/2018 17:15,351,12,1,17,15,0,1,0.450625869
12/17/2018 17:30,351,12,1,17,30,0,1,0.441353732
12/17/2018 17:45,351,12,1,17,45,0,1,0.438572091
12/17/2018 18:00,351,12,1,18,0,0,1,0.418173389
12/17/2018 18:15,351,12,1,18,15,0,1,0.394065832
12/17/2018 18:30,351,12,1,18,30,0,1,0.385720909
12/17/2018 18:45,351,12,1,18,45,0,1,0.384793695
12/17/2018 19:00,351,12,1,19,0,0,1,0.379230413
12/17/2018 19:15,351,12,1,19,15,0,1,0.377375985
12/17/2018 19:30,351,12,1,19,30,0,1,0.36624942
12/17/2018 19:45,351,12,1,19,45,0,1,0.351414001
12/17/2018 20:00,351,12,1,20,0,0,1,0.34863236
12/17/2018 20:15,351,12,1,20,15,0,1,0.337505795
12/17/2018 20:30,351,12,1,20,30,0,1,0.328233658
12/17/2018 20:45,351,12,1,20,45,0,1,0.327306444
12/17/2018 21:00,351,12,1,21,0,0,1,0.322670376
12/17/2018 21:15,351,12,1,21,15,0,1,0.316179879
12/17/2018 21:30,351,12,1,21,30,0,1,0.300417246
12/17/2018 21:45,351,12,1,21,45,0,1,0.28650904
12/17/2018 22:00,351,12,1,22,0,0,1,0.28650904
12/17/2018 22:15,351,12,1,22,15,0,1,0.28650904
12/17/2018 22:30,351,12,1,22,30,0,1,0.292072323
12/17/2018 22:45,351,12,1,22,45,0,1,0.299490032
12/17/2018 23:00,351,12,1,23,0,0,1,0.310616597
12/17/2018 23:15,351,12,1,23,15,0,1,0.316179879
12/17/2018 23:30,351,12,1,23,30,0,1,0.311543811
12/17/2018 23:45,351,12,1,23,45,0,1,0.310616597
12/24/2018 0:00,358,12,1,0,0,0,1,0.26889198
12/24/2018 0:15,358,12,1,0,15,0,1,0.266110338
12/24/2018 0:30,358,12,1,0,30,0,1,0.275382476
12/24/2018 0:45,358,12,1,0,45,0,1,0.277236903
12/24/2018 1:00,358,12,1,1,0,0,1,0.278164117
12/24/2018 1:15,358,12,1,1,15,0,1,0.269819193
12/24/2018 1:30,358,12,1,1,30,0,1,0.267964766
12/24/2018 1:45,358,12,1,1,45,0,1,0.272600834
12/24/2018 2:00,358,12,1,2,0,0,1,0.269819193
12/24/2018 2:15,358,12,1,2,15,0,1,0.267037552
12/24/2018 2:30,358,12,1,2,30,0,1,0.257765415
12/24/2018 2:45,358,12,1,2,45,0,1,0.259619842
12/24/2018 3:00,358,12,1,3,0,0,1,0.266110338
12/24/2018 3:15,358,12,1,3,15,0,1,0.26889198
12/24/2018 3:30,358,12,1,3,30,0,1,0.270746407
12/24/2018 3:45,358,12,1,3,45,0,1,0.267964766
12/24/2018 4:00,358,12,1,4,0,0,1,0.265183125
12/24/2018 4:15,358,12,1,4,15,0,1,0.263328697
12/24/2018 4:30,358,12,1,4,30,0,1,0.262401484
12/24/2018 4:45,358,12,1,4,45,0,1,0.263328697
12/24/2018 5:00,358,12,1,5,0,0,1,0.267964766
12/24/2018 5:15,358,12,1,5,15,0,1,0.267037552
12/24/2018 5:30,358,12,1,5,30,0,1,0.26147427
12/24/2018 5:45,358,12,1,5,45,0,1,0.260547056
12/24/2018 6:00,358,12,1,6,0,0,1,0.264255911
12/24/2018 6:15,358,12,1,6,15,0,1,0.260547056
12/24/2018 6:30,358,12,1,6,30,0,1,0.250347705
12/24/2018 6:45,358,12,1,6,45,0,1,0.243857209
12/24/2018 7:00,358,12,1,7,0,0,1,0.244784423
12/24/2018 7:15,358,12,1,7,15,0,1,0.23922114
12/24/2018 7:30,358,12,1,7,30,0,1,0.242002782
12/24/2018 7:45,358,12,1,7,45,0,1,0.240148354
12/24/2018 8:00,358,12,1,8,0,0,1,0.242002782
12/24/2018 8:15,358,12,1,8,15,0,1,0.243857209
12/24/2018 8:30,358,12,1,8,30,0,1,0.250347705
12/24/2018 8:45,358,12,1,8,45,0,1,0.270746407
12/24/2018 9:00,358,12,1,9,0,0,1,0.281872972
12/24/2018 9:15,358,12,1,9,15,0,1,0.287436254
12/24/2018 9:30,358,12,1,9,30,0,1,0.329160872
12/24/2018 9:45,358,12,1,9,45,0,1,0.331942513
12/24/2018 10:00,358,12,1,10,0,0,1,0.358831711
12/24/2018 10:15,358,12,1,10,15,0,1,0.370885489
12/24/2018 10:30,358,12,1,10,30,0,1,0.402410756
12/24/2018 10:45,358,12,1,10,45,0,1,0.408901252
12/24/2018 11:00,358,12,1,11,0,0,1,0.281872972
12/24/2018 11:15,358,12,1,11,15,0,1,0.430227167
12/24/2018 11:30,358,12,1,11,30,0,1,0.441353732
12/24/2018 11:45,358,12,1,11,45,0,1,0.459898006
12/24/2018 12:00,358,12,1,12,0,0,1,0.441353732
12/24/2018 12:15,358,12,1,12,15,0,1,0.472878999
12/24/2018 12:30,358,12,1,12,30,0,1,0.463606861
12/24/2018 12:45,358,12,1,12,45,0,1,0.446917014
12/24/2018 13:00,358,12,1,13,0,0,1,0.467315716
12/24/2018 13:15,358,12,1,13,15,0,1,0.47566064
12/24/2018 13:30,358,12,1,13,30,0,1,0.447844228
12/24/2018 13:45,358,12,1,13,45,0,1,0.466388503
12/24/2018 14:00,358,12,1,14,0,0,1,0.471951785
12/24/2018 14:15,358,12,1,14,15,0,1,0.484005563
12/24/2018 14:30,358,12,1,14,30,0,1,0.439499305
12/24/2018 14:45,358,12,1,14,45,0,1,0.445989801
12/24/2018 15:00,358,12,1,15,0,0,1,0.470097357
12/24/2018 15:15,358,12,1,15,15,0,1,0.466388503
12/24/2018 15:30,358,12,1,15,30,0,1,0.445989801
12/24/2018 15:45,358,12,1,15,45,0,1,0.46082522
12/24/2018 16:00,358,12,1,16,0,0,1,0.473806212
12/24/2018 16:15,358,12,1,16,15,0,1,0.466388503
12/24/2018 16:30,358,12,1,16,30,0,1,0.437644877
12/24/2018 16:45,358,12,1,16,45,0,1,0.433008809
12/24/2018 17:00,358,12,1,17,0,0,1,0.425591099
12/24/2018 17:15,358,12,1,17,15,0,1,0.416318962
12/24/2018 17:30,358,12,1,17,30,0,1,0.405192397
12/24/2018 17:45,358,12,1,17,45,0,1,0.409828465
12/24/2018 18:00,358,12,1,18,0,0,1,0.405192397
12/24/2018 18:15,358,12,1,18,15,0,1,0.399629115
12/24/2018 18:30,358,12,1,18,30,0,1,0.384793695
12/24/2018 18:45,358,12,1,18,45,0,1,0.371812703
12/24/2018 19:00,358,12,1,19,0,0,1,0.36624942
12/24/2018 19:15,358,12,1,19,15,0,1,0.359758924
12/24/2018 19:30,358,12,1,19,30,0,1,0.361613352
12/24/2018 19:45,358,12,1,19,45,0,1,0.353268428
12/24/2018 20:00,358,12,1,20,0,0,1,0.34863236
12/24/2018 20:15,358,12,1,20,15,0,1,0.342141864
12/24/2018 20:30,358,12,1,20,30,0,1,0.337505795
12/24/2018 20:45,358,12,1,20,45,0,1,0.33379694
12/24/2018 21:00,358,12,1,21,0,0,1,0.331942513
12/24/2018 21:15,358,12,1,21,15,0,1,0.332869726
12/24/2018 21:30,358,12,1,21,30,0,1,0.325452017
12/24/2018 21:45,358,12,1,21,45,0,1,0.322670376
12/24/2018 22:00,358,12,1,22,0,0,1,0.316179879
12/24/2018 22:15,358,12,1,22,15,0,1,0.288363468
12/24/2018 22:30,358,12,1,22,30,0,1,0.288363468
12/24/2018 22:45,358,12,1,22,45,0,1,0.280945758
12/24/2018 23:00,358,12,1,23,0,0,1,0.283727399
12/24/2018 23:15,358,12,1,23,15,0,1,0.282800185
12/24/2018 23:30,358,12,1,23,30,0,1,0.278164117
12/24/2018 23:45,358,12,1,23,45,0,1,0.280018544
12/31/2018 0:00,365,12,1,0,0,0,1,0.279091331
12/31/2018 0:15,365,12,1,0,15,0,1,0.273528048
12/31/2018 0:30,365,12,1,0,30,0,1,0.267037552
12/31/2018 0:45,365,12,1,0,45,0,1,0.262401484
12/31/2018 1:00,365,12,1,1,0,0,1,0.264255911
12/31/2018 1:15,365,12,1,1,15,0,1,0.263328697
12/31/2018 1:30,365,12,1,1,30,0,1,0.263328697
12/31/2018 1:45,365,12,1,1,45,0,1,0.260547056
12/31/2018 2:00,365,12,1,2,0,0,1,0.254983774
12/31/2018 2:15,365,12,1,2,15,0,1,0.257765415
12/31/2018 2:30,365,12,1,2,30,0,1,0.258692629
12/31/2018 2:45,365,12,1,2,45,0,1,0.26147427
12/31/2018 3:00,365,12,1,3,0,0,1,0.267037552
12/31/2018 3:15,365,12,1,3,15,0,1,0.267037552
12/31/2018 3:30,365,12,1,3,30,0,1,0.267037552
12/31/2018 3:45,365,12,1,3,45,0,1,0.266110338
12/31/2018 4:00,365,12,1,4,0,0,1,0.263328697
12/31/2018 4:15,365,12,1,4,15,0,1,0.265183125
12/31/2018 4:30,365,12,1,4,30,0,1,0.263328697
12/31/2018 4:45,365,12,1,4,45,0,1,0.26147427
12/31/2018 5:00,365,12,1,5,0,0,1,0.257765415
12/31/2018 5:15,365,12,1,5,15,0,1,0.262401484
12/31/2018 5:30,365,12,1,5,30,0,1,0.26147427
12/31/2018 5:45,365,12,1,5,45,0,1,0.263328697
12/31/2018 6:00,365,12,1,6,0,0,1,0.26147427
12/31/2018 6:15,365,12,1,6,15,0,1,0.256838201
12/31/2018 6:30,365,12,1,6,30,0,1,0.257765415
12/31/2018 6:45,365,12,1,6,45,0,1,0.254983774
12/31/2018 7:00,365,12,1,7,0,0,1,0.256838201
12/31/2018 7:15,365,12,1,7,15,0,1,0.262401484
12/31/2018 7:30,365,12,1,7,30,0,1,0.257765415
12/31/2018 7:45,365,12,1,7,45,0,1,0.260547056
12/31/2018 8:00,365,12,1,8,0,0,1,0.257765415
12/31/2018 8:15,365,12,1,8,15,0,1,0.256838201
12/31/2018 8:30,365,12,1,8,30,0,1,0.26147427
12/31/2018 8:45,365,12,1,8,45,0,1,0.267964766
12/31/2018 9:00,365,12,1,9,0,0,1,0.292999536
12/31/2018 9:15,365,12,1,9,15,0,1,0.299490032
12/31/2018 9:30,365,12,1,9,30,0,1,0.310616597
12/31/2018 9:45,365,12,1,9,45,0,1,0.314325452
12/31/2018 10:00,365,12,1,10,0,0,1,0.336578581
12/31/2018 10:15,365,12,1,10,15,0,1,0.34121465
12/31/2018 10:30,365,12,1,10,30,0,1,0.367176634
12/31/2018 10:45,365,12,1,10,45,0,1,0.376448771
12/31/2018 11:00,365,12,1,11,0,0,1,0.394993046
12/31/2018 11:15,365,12,1,11,15,0,1,0.403337969
12/31/2018 11:30,365,12,1,11,30,0,1,0.406119611
12/31/2018 11:45,365,12,1,11,45,0,1,0.406119611
12/31/2018 12:00,365,12,1,12,0,0,1,0.411682893
12/31/2018 12:15,365,12,1,12,15,0,1,0.416318962
12/31/2018 12:30,365,12,1,12,30,0,1,0.411682893
12/31/2018 12:45,365,12,1,12,45,0,1,0.418173389
12/31/2018 13:00,365,12,1,13,0,0,1,0.417246175
12/31/2018 13:15,365,12,1,13,15,0,1,0.411682893
12/31/2018 13:30,365,12,1,13,30,0,1,0.396847473
12/31/2018 13:45,365,12,1,13,45,0,1,0.394065832
12/31/2018 14:00,365,12,1,14,0,0,1,0.408901252
12/31/2018 14:15,365,12,1,14,15,0,1,0.411682893
12/31/2018 14:30,365,12,1,14,30,0,1,0.415391748
12/31/2018 14:45,365,12,1,14,45,0,1,0.425591099
12/31/2018 15:00,365,12,1,15,0,0,1,0.432081595
12/31/2018 15:15,365,12,1,15,15,0,1,0.451553083
12/31/2018 15:30,365,12,1,15,30,0,1,0.471951785
12/31/2018 15:45,365,12,1,15,45,0,1,0.454334724
12/31/2018 16:00,365,12,1,16,0,0,1,0.454334724
12/31/2018 16:15,365,12,1,16,15,0,1,0.444135373
12/31/2018 16:30,365,12,1,16,30,0,1,0.417246175
12/31/2018 16:45,365,12,1,16,45,0,1,0.405192397
12/31/2018 17:00,365,12,1,17,0,0,1,0.397774687
